image_id,image_path,crop_type,disease_condition,disease_full_name,confidence_score,image_width,image_height,capture_date,location,weather_condition,severity_level
img_0305,images/apple/Apple_scab/0305.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9283508156881679,256,224,2023-08-11 03:24:41.081081080,Farm_B,Sunny,Low
img_0306,images/potato/Late_blight/0306.jpg,Potato,Late_blight,Potato___Late_blight,0.8990877703692853,224,224,2023-08-11 20:56:56.216216216,Lab_Setup,Cloudy,Medium
img_0307,images/tomato/Septoria_leaf_spot/0307.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8685802055660284,512,256,2023-08-12 14:29:11.351351352,Farm_B,Cloudy,Medium
img_0308,images/apple/Black_rot/0308.jpg,Apple,Black_rot,Apple___Black_rot,0.855765689339098,224,512,2023-08-13 08:01:26.486486484,Farm_A,Humid,High
img_0309,images/tomato/Early_blight/0309.jpg,Tomato,Early_blight,Tomato___Early_blight,0.933268729232771,224,512,2023-08-14 01:33:41.621621620,Farm_C,Rainy,Low
img_0310,images/apple/Black_rot/0310.jpg,Apple,Black_rot,Apple___Black_rot,0.9809282541419243,256,256,2023-08-14 19:05:56.756756756,Lab_Setup,Cloudy,High
img_0311,images/potato/healthy/0311.jpg,Potato,healthy,Potato___healthy,0.9178157826603657,512,256,2023-08-15 12:38:11.891891892,Farm_B,Cloudy,None
img_0312,images/potato/Early_blight/0312.jpg,Potato,Early_blight,Potato___Early_blight,0.9173265364028579,512,224,2023-08-16 06:10:27.027027028,Lab_Setup,Cloudy,Medium
img_0313,images/potato/healthy/0313.jpg,Potato,healthy,Potato___healthy,0.9514757183823681,512,224,2023-08-16 23:42:42.162162160,Farm_A,Sunny,None
img_0314,images/apple/Cedar_apple_rust/0314.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8806899582301262,512,256,2023-08-17 17:14:57.297297296,Lab_Setup,Sunny,Critical
img_0315,images/corn/Gray_leaf_spot/0315.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9605577909999471,512,512,2023-08-18 10:47:12.432432432,Lab_Setup,Cloudy,Medium
img_0316,images/apple/Black_rot/0316.jpg,Apple,Black_rot,Apple___Black_rot,0.9414568226932262,224,224,2023-08-19 04:19:27.567567568,Farm_C,Humid,Critical
img_0317,images/potato/Early_blight/0317.jpg,Potato,Early_blight,Potato___Early_blight,0.9064565905573364,224,224,2023-08-19 21:51:42.702702700,Farm_B,Humid,High
img_0318,images/apple/Apple_scab/0318.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9676633368787707,224,256,2023-08-20 15:23:57.837837836,Farm_A,Humid,Medium
img_0319,images/corn/Gray_leaf_spot/0319.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9684743408826669,224,256,2023-08-21 08:56:12.972972972,Lab_Setup,Rainy,Critical
img_0320,images/apple/Black_rot/0320.jpg,Apple,Black_rot,Apple___Black_rot,0.9713844094571428,224,256,2023-08-22 02:28:28.108108108,Farm_A,Cloudy,Critical
img_0321,images/apple/healthy/0321.jpg,Apple,healthy,Apple___healthy,0.9722792533314325,256,256,2023-08-22 20:00:43.243243244,Farm_C,Cloudy,None
img_0322,images/apple/Cedar_apple_rust/0322.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9329290460030707,256,224,2023-08-23 13:32:58.378378376,Lab_Setup,Humid,Low
img_0323,images/apple/Black_rot/0323.jpg,Apple,Black_rot,Apple___Black_rot,0.9384184308129528,512,224,2023-08-24 07:05:13.513513512,Farm_C,Cloudy,Critical
img_0324,images/apple/healthy/0324.jpg,Apple,healthy,Apple___healthy,0.9772645528931897,512,256,2023-08-25 00:37:28.648648648,Lab_Setup,Cloudy,None
img_0325,images/corn/healthy/0325.jpg,Corn,healthy,Corn___healthy,0.9217661287288127,224,224,2023-08-25 18:09:43.783783784,Farm_B,Sunny,None
img_0326,images/potato/Late_blight/0326.jpg,Potato,Late_blight,Potato___Late_blight,0.8846123504164448,224,512,2023-08-26 11:41:58.918918920,Farm_B,Rainy,High
img_0327,images/potato/Late_blight/0327.jpg,Potato,Late_blight,Potato___Late_blight,0.9427669790611648,512,256,2023-08-27 05:14:14.054054052,Farm_A,Humid,Low
img_0328,images/potato/Late_blight/0328.jpg,Potato,Late_blight,Potato___Late_blight,0.9058664324591955,512,224,2023-08-27 22:46:29.189189188,Farm_A,Humid,Low
img_0329,images/tomato/healthy/0329.jpg,Tomato,healthy,Tomato___healthy,0.933819957214015,224,512,2023-08-28 16:18:44.324324324,Farm_C,Humid,None
img_0330,images/potato/healthy/0330.jpg,Potato,healthy,Potato___healthy,0.9737193537525054,256,256,2023-08-29 09:50:59.459459460,Lab_Setup,Cloudy,None
img_0331,images/corn/Gray_leaf_spot/0331.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.89718044470038,256,224,2023-08-30 03:23:14.594594592,Farm_A,Sunny,Critical
img_0332,images/tomato/healthy/0332.jpg,Tomato,healthy,Tomato___healthy,0.9364002981245642,224,224,2023-08-30 20:55:29.729729728,Lab_Setup,Cloudy,None
img_0333,images/apple/healthy/0333.jpg,Apple,healthy,Apple___healthy,0.9031102025891393,512,224,2023-08-31 14:27:44.864864864,Farm_C,Sunny,None
img_0334,images/corn/Northern_Leaf_Blight/0334.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9164483226049739,224,512,2023-09-01 08:00:00.000000000,Farm_C,Cloudy,Critical
img_0335,images/potato/healthy/0335.jpg,Potato,healthy,Potato___healthy,0.8656687467156818,256,256,2023-09-02 01:32:15.135135136,Farm_B,Sunny,None
img_0336,images/tomato/Late_blight/0336.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9811247969212946,224,224,2023-09-02 19:04:30.270270268,Farm_C,Humid,Medium
img_0337,images/tomato/Late_blight/0337.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9807425024539067,224,224,2023-09-03 12:36:45.405405404,Farm_A,Humid,Medium
img_0338,images/corn/Northern_Leaf_Blight/0338.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8707680481346924,224,256,2023-09-04 06:09:00.540540540,Lab_Setup,Humid,High
img_0339,images/corn/healthy/0339.jpg,Corn,healthy,Corn___healthy,0.9832536499592535,256,224,2023-09-04 23:41:15.675675676,Farm_A,Humid,None
img_0340,images/tomato/healthy/0340.jpg,Tomato,healthy,Tomato___healthy,0.922183444001095,256,512,2023-09-05 17:13:30.810810812,Lab_Setup,Cloudy,None
img_0341,images/apple/healthy/0341.jpg,Apple,healthy,Apple___healthy,0.8676038116529308,256,224,2023-09-06 10:45:45.945945944,Lab_Setup,Rainy,None
img_0342,images/apple/Black_rot/0342.jpg,Apple,Black_rot,Apple___Black_rot,0.8782594832972127,512,256,2023-09-07 04:18:01.081081080,Farm_A,Sunny,High
img_0343,images/tomato/healthy/0343.jpg,Tomato,healthy,Tomato___healthy,0.8718629382709043,256,224,2023-09-07 21:50:16.216216216,Farm_C,Cloudy,None
img_0344,images/apple/Black_rot/0344.jpg,Apple,Black_rot,Apple___Black_rot,0.9426285290519605,512,256,2023-09-08 15:22:31.351351352,Farm_C,Cloudy,Medium
img_0345,images/apple/Black_rot/0345.jpg,Apple,Black_rot,Apple___Black_rot,0.8841806206591324,256,512,2023-09-09 08:54:46.486486484,Lab_Setup,Sunny,Critical
img_0346,images/potato/healthy/0346.jpg,Potato,healthy,Potato___healthy,0.9803328173709769,256,224,2023-09-10 02:27:01.621621620,Farm_A,Humid,None
img_0347,images/corn/healthy/0347.jpg,Corn,healthy,Corn___healthy,0.9051410167915822,224,224,2023-09-10 19:59:16.756756756,Farm_B,Cloudy,None
img_0348,images/corn/Northern_Leaf_Blight/0348.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8723002423339927,256,512,2023-09-11 13:31:31.891891892,Farm_A,Sunny,Low
img_0349,images/potato/Late_blight/0349.jpg,Potato,Late_blight,Potato___Late_blight,0.9719054830472162,224,224,2023-09-12 07:03:47.027027028,Farm_A,Humid,Low
img_0350,images/potato/healthy/0350.jpg,Potato,healthy,Potato___healthy,0.9729921785821887,224,256,2023-09-13 00:36:02.162162160,Farm_B,Rainy,None
img_0351,images/tomato/Early_blight/0351.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9113441284976782,256,256,2023-09-13 18:08:17.297297296,Farm_A,Sunny,High
img_0352,images/apple/Cedar_apple_rust/0352.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9716460875756799,224,256,2023-09-14 11:40:32.432432432,Farm_B,Humid,Low
img_0353,images/tomato/Late_blight/0353.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8954420161860378,256,512,2023-09-15 05:12:47.567567568,Farm_C,Sunny,High
img_0354,images/corn/Northern_Leaf_Blight/0354.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9267899610312067,224,224,2023-09-15 22:45:02.702702700,Lab_Setup,Sunny,High
img_0355,images/corn/Northern_Leaf_Blight/0355.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8520533879864769,512,512,2023-09-16 16:17:17.837837836,Lab_Setup,Cloudy,Medium
img_0356,images/potato/Early_blight/0356.jpg,Potato,Early_blight,Potato___Early_blight,0.9563082059092012,224,512,2023-09-17 09:49:32.972972972,Farm_A,Cloudy,Critical
img_0357,images/apple/Black_rot/0357.jpg,Apple,Black_rot,Apple___Black_rot,0.9170854628681623,224,224,2023-09-18 03:21:48.108108108,Farm_B,Sunny,Critical
img_0358,images/tomato/Late_blight/0358.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9058351893255661,224,512,2023-09-18 20:54:03.243243244,Lab_Setup,Rainy,High
img_0359,images/potato/healthy/0359.jpg,Potato,healthy,Potato___healthy,0.957083656615898,256,256,2023-09-19 14:26:18.378378376,Farm_B,Rainy,None
img_0360,images/potato/healthy/0360.jpg,Potato,healthy,Potato___healthy,0.9229727785479468,224,512,2023-09-20 07:58:33.513513512,Farm_C,Humid,None
img_0361,images/tomato/Late_blight/0361.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9757242768529981,224,512,2023-09-21 01:30:48.648648648,Farm_C,Humid,Critical
img_0362,images/tomato/Late_blight/0362.jpg,Tomato,Late_blight,Tomato___Late_blight,0.917085652122104,512,256,2023-09-21 19:03:03.783783784,Farm_B,Sunny,Critical
img_0363,images/tomato/Late_blight/0363.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8898822062746692,512,224,2023-09-22 12:35:18.918918920,Farm_C,Rainy,High
img_0364,images/tomato/healthy/0364.jpg,Tomato,healthy,Tomato___healthy,0.8935830778818405,256,256,2023-09-23 06:07:34.054054052,Farm_B,Sunny,None
img_0365,images/corn/Gray_leaf_spot/0365.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.9078968742135491,224,256,2023-09-23 23:39:49.189189188,Farm_C,Humid,High
img_0366,images/corn/Northern_Leaf_Blight/0366.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8754013686773877,224,512,2023-09-24 17:12:04.324324324,Farm_C,Humid,Critical
img_0367,images/apple/Apple_scab/0367.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9294237107480465,256,256,2023-09-25 10:44:19.459459460,Farm_C,Cloudy,Low
img_0368,images/corn/Northern_Leaf_Blight/0368.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8560777545996746,256,512,2023-09-26 04:16:34.594594592,Farm_C,Sunny,High
img_0369,images/tomato/Early_blight/0369.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9646864403197506,256,224,2023-09-26 21:48:49.729729728,Farm_B,Sunny,High
img_0370,images/potato/Early_blight/0370.jpg,Potato,Early_blight,Potato___Early_blight,0.8744682819958328,224,224,2023-09-27 15:21:04.864864864,Farm_B,Rainy,Critical
img_0371,images/apple/Apple_scab/0371.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8831618782564274,224,256,2023-09-28 08:53:20.000000000,Lab_Setup,Humid,Critical
img_0372,images/corn/Northern_Leaf_Blight/0372.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.943999453734286,224,256,2023-09-29 02:25:35.135135136,Farm_C,Rainy,Medium
img_0373,images/apple/Apple_scab/0373.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9093522738078623,224,512,2023-09-29 19:57:50.270270268,Farm_A,Humid,Critical
img_0374,images/apple/Black_rot/0374.jpg,Apple,Black_rot,Apple___Black_rot,0.9162048751886455,224,224,2023-09-30 13:30:05.405405404,Farm_B,Rainy,Low
img_0375,images/apple/Cedar_apple_rust/0375.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9349931650524292,512,256,2023-10-01 07:02:20.540540540,Farm_A,Cloudy,Low
img_0376,images/corn/Gray_leaf_spot/0376.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8581836459751975,224,256,2023-10-02 00:34:35.675675676,Lab_Setup,Humid,High
img_0377,images/tomato/Late_blight/0377.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9446177743122326,256,256,2023-10-02 18:06:50.810810808,Farm_A,Humid,Low
img_0378,images/apple/Apple_scab/0378.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8522149528471815,256,512,2023-10-03 11:39:05.945945944,Lab_Setup,Cloudy,Medium
img_0379,images/potato/Early_blight/0379.jpg,Potato,Early_blight,Potato___Early_blight,0.9767734709261543,224,256,2023-10-04 05:11:21.081081080,Lab_Setup,Rainy,Low
img_0380,images/apple/Apple_scab/0380.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9334051019464539,224,224,2023-10-04 22:43:36.216216216,Farm_C,Cloudy,Low
img_0381,images/tomato/Septoria_leaf_spot/0381.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8597193379844531,224,256,2023-10-05 16:15:51.351351352,Lab_Setup,Sunny,Critical
img_0382,images/potato/healthy/0382.jpg,Potato,healthy,Potato___healthy,0.9396235513359432,256,256,2023-10-06 09:48:06.486486484,Farm_C,Cloudy,None
img_0383,images/corn/Northern_Leaf_Blight/0383.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8954067254361525,512,256,2023-10-07 03:20:21.621621620,Farm_B,Cloudy,High
img_0384,images/corn/Northern_Leaf_Blight/0384.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.942657486578913,224,512,2023-10-07 20:52:36.756756756,Farm_B,Humid,Medium
img_0385,images/apple/healthy/0385.jpg,Apple,healthy,Apple___healthy,0.8584199279641099,256,224,2023-10-08 14:24:51.891891892,Farm_A,Sunny,None
img_0386,images/potato/Late_blight/0386.jpg,Potato,Late_blight,Potato___Late_blight,0.8738669113443485,256,256,2023-10-09 07:57:07.027027028,Farm_B,Sunny,High
img_0387,images/corn/Northern_Leaf_Blight/0387.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8986600133934575,512,256,2023-10-10 01:29:22.162162160,Farm_A,Humid,Critical
img_0388,images/apple/Cedar_apple_rust/0388.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8713382418662584,224,224,2023-10-10 19:01:37.297297296,Farm_A,Cloudy,Low
img_0389,images/apple/healthy/0389.jpg,Apple,healthy,Apple___healthy,0.9373019963203864,256,512,2023-10-11 12:33:52.432432432,Lab_Setup,Sunny,None
img_0390,images/tomato/Late_blight/0390.jpg,Tomato,Late_blight,Tomato___Late_blight,0.965649468235354,256,256,2023-10-12 06:06:07.567567568,Farm_A,Cloudy,Critical
img_0391,images/apple/Apple_scab/0391.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8818300220134538,224,256,2023-10-12 23:38:22.702702700,Farm_A,Sunny,Medium
img_0392,images/potato/healthy/0392.jpg,Potato,healthy,Potato___healthy,0.8834677465076172,224,512,2023-10-13 17:10:37.837837836,Farm_C,Rainy,None
img_0393,images/corn/healthy/0393.jpg,Corn,healthy,Corn___healthy,0.912608355670677,256,512,2023-10-14 10:42:52.972972972,Farm_B,Humid,None
img_0394,images/tomato/Early_blight/0394.jpg,Tomato,Early_blight,Tomato___Early_blight,0.9195748876068162,256,224,2023-10-15 04:15:08.108108108,Lab_Setup,Cloudy,Critical
img_0395,images/apple/Apple_scab/0395.jpg,Apple,Apple_scab,Apple___Apple_scab,0.8662912957039667,256,224,2023-10-15 21:47:23.243243244,Farm_C,Cloudy,Critical
img_0396,images/potato/Early_blight/0396.jpg,Potato,Early_blight,Potato___Early_blight,0.971527936615043,256,512,2023-10-16 15:19:38.378378376,Lab_Setup,Humid,Critical
img_0397,images/corn/healthy/0397.jpg,Corn,healthy,Corn___healthy,0.8613286996271753,224,512,2023-10-17 08:51:53.513513512,Farm_B,Humid,None
img_0398,images/apple/Black_rot/0398.jpg,Apple,Black_rot,Apple___Black_rot,0.8813060208294835,256,256,2023-10-18 02:24:08.648648648,Lab_Setup,Cloudy,Low
img_0399,images/apple/Black_rot/0399.jpg,Apple,Black_rot,Apple___Black_rot,0.8685534541838588,256,224,2023-10-18 19:56:23.783783784,Lab_Setup,Humid,Medium
img_0400,images/apple/Apple_scab/0400.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9348754112851368,256,256,2023-10-19 13:28:38.918918916,Farm_A,Rainy,High
img_0401,images/apple/Cedar_apple_rust/0401.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9058128238881238,224,224,2023-10-20 07:00:54.054054052,Farm_A,Cloudy,Critical
img_0402,images/tomato/Late_blight/0402.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8536136669729282,224,512,2023-10-21 00:33:09.189189188,Lab_Setup,Sunny,Critical
img_0403,images/corn/Northern_Leaf_Blight/0403.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9852151025614508,224,512,2023-10-21 18:05:24.324324324,Farm_B,Rainy,Medium
img_0404,images/corn/Gray_leaf_spot/0404.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8647930557966441,256,224,2023-10-22 11:37:39.459459460,Farm_C,Cloudy,Medium
img_0405,images/corn/Northern_Leaf_Blight/0405.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9010717506802342,512,512,2023-10-23 05:09:54.594594592,Farm_A,Humid,Medium
img_0406,images/potato/Early_blight/0406.jpg,Potato,Early_blight,Potato___Early_blight,0.879645749093167,256,512,2023-10-23 22:42:09.729729728,Farm_B,Sunny,High
img_0407,images/tomato/healthy/0407.jpg,Tomato,healthy,Tomato___healthy,0.8916297067531574,512,512,2023-10-24 16:14:24.864864864,Farm_A,Humid,None
img_0408,images/tomato/Late_blight/0408.jpg,Tomato,Late_blight,Tomato___Late_blight,0.86699389151914,256,256,2023-10-25 09:46:40.000000000,Farm_C,Humid,Critical
img_0409,images/corn/Northern_Leaf_Blight/0409.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.936527234400206,512,224,2023-10-26 03:18:55.135135136,Farm_A,Humid,Critical
img_0410,images/apple/healthy/0410.jpg,Apple,healthy,Apple___healthy,0.8743253633927213,256,512,2023-10-26 20:51:10.270270268,Farm_B,Humid,None
img_0411,images/tomato/Late_blight/0411.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9741245901336654,256,224,2023-10-27 14:23:25.405405404,Farm_C,Humid,High
img_0412,images/corn/Northern_Leaf_Blight/0412.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9174288785148808,512,224,2023-10-28 07:55:40.540540540,Farm_A,Cloudy,Low
img_0413,images/corn/healthy/0413.jpg,Corn,healthy,Corn___healthy,0.8848012360800919,256,512,2023-10-29 01:27:55.675675676,Farm_A,Cloudy,None
img_0414,images/tomato/Early_blight/0414.jpg,Tomato,Early_blight,Tomato___Early_blight,0.8863738492243047,256,512,2023-10-29 19:00:10.810810808,Farm_B,Rainy,High
img_0415,images/tomato/Late_blight/0415.jpg,Tomato,Late_blight,Tomato___Late_blight,0.8801282620824132,224,256,2023-10-30 12:32:25.945945944,Farm_B,Sunny,Low
img_0416,images/tomato/Late_blight/0416.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9622151956636186,224,224,2023-10-31 06:04:41.081081080,Farm_C,Sunny,Critical
img_0417,images/potato/healthy/0417.jpg,Potato,healthy,Potato___healthy,0.9136128268383945,512,224,2023-10-31 23:36:56.216216216,Farm_B,Cloudy,None
img_0418,images/apple/healthy/0418.jpg,Apple,healthy,Apple___healthy,0.9710524548996584,256,512,2023-11-01 17:09:11.351351352,Farm_A,Sunny,None
img_0419,images/apple/healthy/0419.jpg,Apple,healthy,Apple___healthy,0.9703391324305723,256,224,2023-11-02 10:41:26.486486484,Farm_B,Sunny,None
img_0420,images/apple/Apple_scab/0420.jpg,Apple,Apple_scab,Apple___Apple_scab,0.98374685611055,224,224,2023-11-03 04:13:41.621621620,Farm_A,Sunny,Medium
img_0421,images/corn/Northern_Leaf_Blight/0421.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8606983603213272,224,256,2023-11-03 21:45:56.756756756,Farm_B,Cloudy,Critical
img_0422,images/corn/Northern_Leaf_Blight/0422.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9593638593301687,512,512,2023-11-04 15:18:11.891891892,Farm_B,Rainy,High
img_0423,images/tomato/Early_blight/0423.jpg,Tomato,Early_blight,Tomato___Early_blight,0.939133755503409,512,224,2023-11-05 08:50:27.027027028,Lab_Setup,Humid,Critical
img_0424,images/corn/Gray_leaf_spot/0424.jpg,Corn,Gray_leaf_spot,Corn___Gray_leaf_spot,0.8710236601143858,224,512,2023-11-06 02:22:42.162162160,Farm_A,Rainy,Low
img_0425,images/tomato/healthy/0425.jpg,Tomato,healthy,Tomato___healthy,0.8618708822464124,512,224,2023-11-06 19:54:57.297297296,Farm_A,Humid,None
img_0426,images/tomato/healthy/0426.jpg,Tomato,healthy,Tomato___healthy,0.8647514547533928,224,224,2023-11-07 13:27:12.432432432,Lab_Setup,Sunny,None
img_0427,images/tomato/healthy/0427.jpg,Tomato,healthy,Tomato___healthy,0.899455197190289,256,512,2023-11-08 06:59:27.567567568,Lab_Setup,Humid,None
img_0428,images/apple/Cedar_apple_rust/0428.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.942591885549858,512,512,2023-11-09 00:31:42.702702700,Farm_B,Sunny,Low
img_0429,images/corn/healthy/0429.jpg,Corn,healthy,Corn___healthy,0.9662748238966776,256,256,2023-11-09 18:03:57.837837836,Farm_C,Rainy,None
img_0430,images/corn/Northern_Leaf_Blight/0430.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.975846115360873,224,224,2023-11-10 11:36:12.972972972,Farm_B,Humid,Medium
img_0431,images/apple/Cedar_apple_rust/0431.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.8669940985423169,256,256,2023-11-11 05:08:28.108108108,Farm_A,Sunny,Low
img_0432,images/potato/Early_blight/0432.jpg,Potato,Early_blight,Potato___Early_blight,0.9169557412406293,512,256,2023-11-11 22:40:43.243243244,Farm_B,Sunny,Critical
img_0433,images/corn/Northern_Leaf_Blight/0433.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.91640705538687,256,256,2023-11-12 16:12:58.378378376,Farm_A,Sunny,Critical
img_0434,images/corn/Northern_Leaf_Blight/0434.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.8719293811763331,256,512,2023-11-13 09:45:13.513513512,Farm_A,Rainy,Medium
img_0435,images/tomato/Septoria_leaf_spot/0435.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.8633016378589227,512,256,2023-11-14 03:17:28.648648648,Lab_Setup,Cloudy,Low
img_0436,images/apple/Black_rot/0436.jpg,Apple,Black_rot,Apple___Black_rot,0.982030617284259,256,224,2023-11-14 20:49:43.783783784,Lab_Setup,Rainy,High
img_0437,images/corn/healthy/0437.jpg,Corn,healthy,Corn___healthy,0.8517800845981651,224,512,2023-11-15 14:21:58.918918916,Farm_B,Rainy,None
img_0438,images/corn/healthy/0438.jpg,Corn,healthy,Corn___healthy,0.970591799490881,224,224,2023-11-16 07:54:14.054054052,Farm_C,Cloudy,None
img_0439,images/tomato/Late_blight/0439.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9557058700244789,224,256,2023-11-17 01:26:29.189189188,Lab_Setup,Cloudy,Critical
img_0440,images/corn/healthy/0440.jpg,Corn,healthy,Corn___healthy,0.9587026425099614,512,256,2023-11-17 18:58:44.324324324,Farm_B,Humid,None
img_0441,images/potato/Late_blight/0441.jpg,Potato,Late_blight,Potato___Late_blight,0.9812343293095966,224,224,2023-11-18 12:30:59.459459460,Farm_B,Cloudy,Low
img_0442,images/tomato/Late_blight/0442.jpg,Tomato,Late_blight,Tomato___Late_blight,0.9516371873979413,512,256,2023-11-19 06:03:14.594594592,Farm_C,Humid,High
img_0443,images/tomato/Septoria_leaf_spot/0443.jpg,Tomato,Septoria_leaf_spot,Tomato___Septoria_leaf_spot,0.967698423921568,224,256,2023-11-19 23:35:29.729729728,Farm_C,Sunny,Low
img_0444,images/apple/Apple_scab/0444.jpg,Apple,Apple_scab,Apple___Apple_scab,0.9211704765682792,512,256,2023-11-20 17:07:44.864864864,Farm_C,Humid,Low
img_0445,images/corn/healthy/0445.jpg,Corn,healthy,Corn___healthy,0.9722652082205131,512,224,2023-11-21 10:40:00.000000000,Lab_Setup,Sunny,None
img_0446,images/tomato/healthy/0446.jpg,Tomato,healthy,Tomato___healthy,0.9146180464187705,224,224,2023-11-22 04:12:15.135135136,Farm_C,Sunny,None
img_0447,images/apple/healthy/0447.jpg,Apple,healthy,Apple___healthy,0.8638849339422102,256,256,2023-11-22 21:44:30.270270268,Farm_C,Sunny,None
img_0448,images/potato/Early_blight/0448.jpg,Potato,Early_blight,Potato___Early_blight,0.9539287270801513,256,512,2023-11-23 15:16:45.405405404,Farm_C,Humid,Medium
img_0449,images/potato/Late_blight/0449.jpg,Potato,Late_blight,Potato___Late_blight,0.9025363866219732,224,256,2023-11-24 08:49:00.540540540,Farm_B,Cloudy,Medium
img_0450,images/tomato/Early_blight/0450.jpg,Tomato,Early_blight,Tomato___Early_blight,0.966575265708586,256,256,2023-11-25 02:21:15.675675676,Farm_A,Cloudy,Low
img_0451,images/potato/Late_blight/0451.jpg,Potato,Late_blight,Potato___Late_blight,0.9449730351997199,512,512,2023-11-25 19:53:30.810810808,Farm_C,Cloudy,Critical
img_0452,images/apple/Cedar_apple_rust/0452.jpg,Apple,Cedar_apple_rust,Apple___Cedar_apple_rust,0.9894868072678147,512,224,2023-11-26 13:25:45.945945944,Lab_Setup,Rainy,Medium
img_0453,images/tomato/healthy/0453.jpg,Tomato,healthy,Tomato___healthy,0.8804092736767695,256,224,2023-11-27 06:58:01.081081080,Farm_B,Sunny,None
img_0454,images/tomato/Early_blight/0454.jpg,Tomato,Early_blight,Tomato___Early_blight,0.947386540509553,224,256,2023-11-28 00:30:16.216216216,Farm_B,Cloudy,Critical
img_0455,images/corn/Northern_Leaf_Blight/0455.jpg,Corn,Northern_Leaf_Blight,Corn___Northern_Leaf_Blight,0.9611876263787917,224,512,2023-11-28 18:02:31.351351352,Farm_C,Rainy,Low
img_0456,images/corn/healthy/0456.jpg,Corn,healthy,Corn___healthy,0.95127666718572,224,256,2023-11-29 11:34:46.486486484,Farm_C,Rainy,None
